unique_id,url,date,headline,body
a7378541-c1ac-420a-9861-8917ee8df1fa,https://www.bbc.com/news/articles/cze97grzd4po,2026-07-13,Arrest after dog seriously injures two people,"A man has been arrested after a dog caused serious injuries to two people on Saturday. Sussex Police said officers were called to Sunningdale Court in the Southgate area of Crawley, West Sussex, at about 13:00 BST, following reports of a dog dangerously out of control. Armed and neighbourhood policing officers were sent to the scene and the Cane Corso breed dog was secured and assessed before being ""humanely put to sleep in the interest of public safety and animal welfare"", said the force. A 27-year-old man, believed to be the animal's owner, was arrested in connection with the incident and remains in custody, police confirmed. The two injured people required medical treatment. Sussex Police said it was investigating the circumstances and urged anyone with relevant information to get in touch. Follow BBC Sussex on Facebook , on X , and on Instagram . Send your story ideas to southeasttoday@bbc.co.uk or WhatsApp us on 08081 002250."
0a83c8ec-9c42-46bf-bf0e-ba869357c396,https://www.bbc.com/news/articles/cp9ldx0e31go,2026-07-13,Firefighters tackling large moorland blaze,"Firefighters are tackling a blaze on moorland near a reservoir. The fire started on the moors above Dovestone Reservoir in Greenfield, Saddleworth, Greater Manchester Fire and Rescue Service (GMFRS) said. Paul Fearnhead of GMFRS said it was ""a well developed wildfire""but the service had ""enough resources to maintain and slow its progression - temperatures and high winds have been very challenging for the firefighters"". Residents in surrounding areas are being urged to keep windows and doors closed because of smoke. ""Due to high winds, smoke from the fire may travel significant distances,"" GMFRS said. The service said the cause of the blaze was being investigated and also confirmed it was not impacting the memorial tree plantation in the area. Fearnhead said: ""The heat is tremendous today - up in the 30s."" He also said there were ""very, very high"" winds which were ""fairly relentless"" and these were complicating putting the fire out. Additional crews have also arrived on site and a helicopter provided by reservoir and land owner United Utilities has been dropping water on the blaze. The efforts are expected to continue into the evening, GMFRS said. People are being urged to avoid the area to allow emergency services to work safely, the service said. Fire crews are also being supported by wildfire specialists. A United Utilities spokesperson said it was working with the fire service and the RSPB. ""We have arranged for a helicopter to assist with firefighting operations, and our dedicated catchment team remain on site to support the emergency services,"" it said. ""We'd like to thank our partners for their continued efforts to extinguish the fire, and to the public for their patience and cooperation.""  Listen to the best of BBC Radio Manchester on Sounds and follow BBC Manchester on Facebook , X , and Instagram . You can also send story ideas via Whatsapp to 0808 100 2230."
f947b3ef-b471-4c4d-a96b-7e920b05257c,https://www.bbc.com/news/articles/c5yznjnx9pjo,2026-07-13,Tributes paid as veteran sports journalist Jim Gracey dies,"Tributes have been paid to ""giant of sports journalism,"" Jim Gracey who has died aged 68. Gracey, who was from Lurgan in County Armagh, worked for the newspaper The Belfast Telegraph for more than 40 years. He joined The Belfast Telegraph in 1979 after working for the Lurgan Mail, and later became the sports editor of the paper and its sister paper, Sunday Life. He retired in 2021. He covered football on both the domestic stage in Northern Ireland and the international, and attended six World Cups in the course of his career. He was also the director of the sports charity Mary Peters Trust, named after the Olympic gold medal-winning pentathlete Lady Mary Peters, who grew up in Northern Ireland. Chief Sports Writer for the Belfast Telegraph and Sunday Life Steven Beacom described him as a ""larger than life character and a giant of sports journalism"". ""He was a man who broke huge stories, wrote the sharpest opinion pieces, interviewed stars with authority and empathy and was respected across the sporting spectrum in Northern Ireland and beyond,"" he added. He also recalled Gracey's ""great company,"" ""big heart, generosity and all the fun that we had when we covered World Cup and European Championship tournaments together"". He was described as someone who gave young aspiring reporters a chance. Paul Ferguson, Head of Sport for Belfast Telegraph and Sunday Life said Gracey was a ""wonderful writer, headline composer and fiercely protective of his staff"". ""Jim had a wonderful turn of phrase, made it his mission throughout his career to hold power to account, especially the 'suits' at the Irish FA, and was a master of uncovering emotive and fascinating details from his interviewee,"" he added. He said he was a ""proud son of Lurgan, football (Glenavon, Manchester United and Northern Ireland) and motorcycling were his passions,"" but he always made sure Northern Ireland success stories were celebrated in the paper. He said that despite being at the helm of many sporting triumphs, it was the ""human touch"" that made him special. Mervyn Whyte, the event director of the North West 200 knew the Lurgan man professionally and personally, describing him as a ""great character and a great writer"". ""I knew Jim for many years and he was always massively supportive of the North West 200. ""Over the years he wrote many great in-depth pieces about the North West 200. He had an in-depth knowledge of racing and especially the North West 200."" White said Gracey's death came as ""major shock"". He said this year's North West 200 was the first time Gracey and his wife Paula had not been to the event ""for a good number of years"". ""He was a great friend to me and the North West 200,"" added Whyte. The NI Football Writers' Association, of which Gracey was chairman from 1992-1994 said he was a ""giant of sports journalism"" and sent condolences to his wife Paula and the family circle."
13d4ab79-2bae-46ae-a245-b80389684387,https://www.bbc.com/news/articles/cjdgv1px897o,2026-07-13,How Geoff Hurst became England's World Cup hat-trick hero,"In the final minute of extra time, as England battled West Germany in the 1966 World Cup final, Bobby Moore launched a long ball to an unmarked Sir Geoff Hurst. The striker from Ashton-under-Lyne was exhausted as the end of the extra time drew near, and decided he was ""just going to hit the ball as hard as I can"". ""And of course, I mis-hit it, and it flew in"", Sir Geoff told BBC Radio 4 in 2018, while looking back at the final goal of his hat-trick in England's now iconic 4-2 victory at Wembley. As the Three Lions prepare to face off against Norway later, BBC Radio Manchester has been looking back at Sir Geoff's memories of his path to the final and his era-defining hat-trick 60 years ago. Sir Geoff was born in 1941 in Ashton-under-Lyne, where he grew up with his mother Evelyn and father Charlie, who was also a professional footballer. Charlie played for Oldham Athletic, Rochdale and Mossley before the family moved South for him to join Chelmsford City. In conversation with Jimmy Armfield in 1997, Sir Geoff said it was ""quite surprising"" that his father was a centre-half ""because he wasn't a particularly tall chap"". ""I recall him saying that if he couldn't head the ball, he'd head the back of the centre-forward he was playing against,"" he said. Sir Geoff had been playing the beautiful game from around the age of four with his father, an early tuition he always considered important to his success. When he was 15, he started training as a wing-half on an apprenticeship with West Ham where he played alongside a young Bobby Moore, the man who later went on to assist two of Hurst's three goals in 1966. In 1959, Sir Geoff was called up to the senior squad, accepting £7 a week with a £20 signing fee. He struggled during his first couple of seasons, until manager Ron Greenwood decided to try playing him as a striker. He swiftly became the club's top goal scorer for the season. After years with West Ham, Sir Geoff made his international debut in February 1966 against West Germany. Despite securing a spot on the World Cup squad, middling performances in the warm-up games led to him not being played until Jimmy Greaves suffered a leg injury against France. This opened the door for him to step onto the pitch against Argentina in the quarter-final. He scored the only goal of the match, taking England through to the semi-final against Portugal where Sir Bobby Charlton brought the team to a victorious 2-1, and the final was set. Reports began to emerge that Greaves had been declared fit to play, and with the title of world champions at stake, the press started to push for his inclusion in the match. But manager Alf Ramsey was not so easily swayed, and selected Sir Geoff for his squad heading into England's first ever World Cup Final. The day came, and the nation braced itself for the clash against the former champions West Germany. Nobody could have predicted what Sir Geoff would go on to do, except his father-in-law. ""Strangely enough, my father-in-law, prior to the game, told my wife that he thought I'd score a hat-trick,"" Sir Geoff told the BBC Radio 2 Breakfast Show in 2016. ""My wife never forgot him saying that."" A goal from Helmut Haller put Germany 1-0 ahead early on, but shortly after Moore was fouled in the opposition half. He delivered a free kick into the box, and Sir Geoff headed home to equalise. ""At that moment, I felt I'd justified my place on the team,"" said Sir Geoff while speaking to BBC London in 2026. The game went on without another goal until the 79th minute, when Martin Peters managed to put England ahead – but a last-second goal from West Germany's Wolfgang Weber sent the game to extra time at 2-2. Then 12 minutes into extra time, Sir Geoff struck the ball onto the German crossbar, and it appeared to cross the line as it bounced down. England were claiming a goal, but the Germans were adamant that it had not gone in. The decision came down to referee Gottfried Dienst and linesman Tofiq Bahramov. ""From a technical point of view, it was a good goal. I didn't see the goal because it bounced behind the goalkeeper, I had the worst view in the stadium,"" said Sir Geoff in an interview with BBC News in 2016. ""The Swiss referee consulted the Russian linesman, neither spoke the language. God knows what they were talking about."" The goal was allowed, and Wembley erupted. England were ahead – but that was not the end. Sir Geoff completed his hat-trick in the final minute of the game, as BBC's Kenneth Wolstenholme made that oft-quoted comment; ""They think it's all over – it is now"". An achievement that was not replicated until Kylian Mbappé scored three goals for France in 2022, meaning Sir Geoff still currently holds the record for the only winning hat-trick in a World Cup final. ""Celebrations were almost non-existent in the medieval times I played in,"" said Sir Geoff to BBC London in 2026. ""There was a very boring banquet – our wives weren't invited, I wasn't going to have this. ""I booked a night club. I won't tell you the player, one of the English players finished up drunk in a garden In East London. It was one of those crazy stupid nights."" Sixty years on, Sir Geoff remains a national icon, the man who led England to their only World Cup victory. Ahead of the 2026 World Cup, he spoke as the only surviving member of that winning 1966 team about what the tournament represents. ""It means a great deal to me – it's the world's biggest sport, and it's an international event,"" he said in the BBC London interview. ""People who are not necessarily completely interested in sport follow it as well. It's probably the biggest there is."" England face their third consecutive World Cup quarter final later, their first under manager Thomas Tuchel, against Norway. Once again, the nation will be watching, hoping for history to be made. You can hear more about Sir Geoff's journey to the 1966 World Cup in the new episode of Manchester People on BBC Sounds. Listen to the best of BBC Radio Manchester on Sounds and follow BBC Manchester on Facebook , X , and Instagram . You can also send story ideas via Whatsapp to 0808 100 2230."
c3e24346-e6fd-4ff1-bbbf-64bc771aafb2,https://www.bbc.com/news/articles/cm2dm69ppjdo,2026-07-13,Jersey Water issues reservoir wildfire warning,"People in Jersey have been reminded to avoid fires and to dispose of cigarettes safely when visiting reservoirs and the surrounding countryside amid the ""hot, dry and windy"" conditions which raise the risk of wildfires. Jersey Water issued the warning after Jersey Met classified the risk of wildfires under current weather conditions as ""extreme"". The utilities firm said responding to wildfires also puts pressure on water resources - which were already ""under pressure"" - if used by emergency services in their response to call-outs. The company said: ""Even a small spark from a barbecue, open fire or discarded cigarette can quickly develop into a wildfire, putting nature and the public at risk."" It added: ""We all need to take extra care and act responsibly, both at the reservoirs and other outdoor locations to prevent avoidable fires."" Mark Bowden from Jersey Water said ""current dry conditions"" and ""increasingly strong winds"" meant ""even a small act of carelessness"" could have serious consequences. ""We need everyone to take extra care and act responsibly, both at our reservoirs and elsewhere across Jersey."" Jersey Water reminded people that: Follow BBC Jersey on X and Facebook . Send your story ideas to channel.islands@bbc.co.uk ."
1e799145-b819-4493-894d-b3bd490fec88,https://www.bbc.com/news/articles/crm0gzv7yxko,2026-07-13,Former miner urges speed in Orgreave inquiry,"A former miner has urged an ongoing inquiry into the Battle of Orgreave to progress as quickly as possible. Violence broke out between police officers and miners outside the Orgreave coking plant in Rotherham on 18 June 1984 - one of the pivotal moments of the 1984–85 miners' strike. Robert Young, 83, was a miner and local trade union leader at Comrie Colliery in Fife who travelled to join the picket lines at the site in South Yorkshire. Speaking at Durham's Miner Gala on Saturday, which celebrated its 140th anniversary, Young said: ""If we don't do this quickly, there won't be many of us left who were at Orgreave."" Young, who attended the gala with the Coalfields Regeneration Trust - a charity which supports deprived former pit villages - said he started working as a miner at 14, before losing his job after the strike. It pitted thousands of miners and their trade union against then prime minister Margaret Thatcher and her Conservative government, which supported plans to shut 20 coal pits. About three-quarters of the country's 187,000 miners went on strike to oppose the pit closures, which were expected to mean 20,000 job losses. The miners' eventual defeat paved the way for the privatisation of more nationalised industries and utilities, and almost all of the UK's underground coal mines were shut within the next 20 years. It caused lasting unemployment and poverty in former mining areas. At Orgreave, the striking miners wanted to stop lorries carrying coke to fuel the Scunthorpe steel furnaces as they thought disrupting production would help win their fight against pit closures and job losses. But more than 100 picketers and police officers were injured, and 95 men who had been picketing were arrested and faced trial on riot and unlawful assembly charges. However, the case against them collapsed in court due to allegations that South Yorkshire Police had falsified evidence. It is still considered one of the most violent episodes in British industrial history. Young, who was in his early 40s, said he joined the picket lines at Orgreave at around 07:00 BST, after travelling from Scotland by bus with around 50 other miners. He said he was given a police escort into the site on what was a ""lovely morning"", unaware of how the day would unfold. ""I had shorts on, a t-shirt, and a pair of flip-flops,"" he recalled. ""I wasn't dressed for the war that was to follow, we didn't realise the mess and the fights we were going to get into down there. ""It was the first time in my life I've been frightened of anything, I was frightened when the horses charged us and the police dogs had a go at us - it was a horrendous  day and well-organised against us."" An independent inquiry has launched into what took place, chaired by the Bishop of Sheffield the Rt Rev Dr Pete Wilcox. Also speaking at Durham Miners' Gala, he said: ""For most of the people here, this inquiry really matters because it's a once-in-a-lifetime opportunity to tell the truth about what happened."" He said the inquiry, which began in March and is expected to report its findings in 2028, had a ""strong start"". ""There's an understandable level of anger about what happened back then, frustration for how long it's taken for an inquiry to be launched, and ongoing trauma for the people who were present. ""These aren't surprises, but they're really important emotions to surface - and I hope the inquiry will help to resolve some of those feelings."" Follow BBC North East on X , Facebook , Nextdoor and Instagram ."
1ad39fe1-53be-4e5d-bd47-95760083ae40,https://www.bbc.com/news/articles/c872z1xvr52o,2026-07-13,'Widdecombe murder inquiry' and 'Strike Norse',"The death of Ann Widdecombe, and the subsequent murder investigation launched by the police, is on the front pages of all the morning papers. The Times says it understands that detectives are looking at whether Widdecombe was killed after hearing an intruder at her property and going to investigate. The Sun says it believes an image of the alleged murderer was caught on CCTV cameras which were installed at her house in Dartmoor, where she had lived since 2008. Comments made by the leader of Reform UK Nigel Farage, whose party  Widdecombe was a member of, are highlighted by the Telegraph . It quotes him as saying that he fears that ""for anyone in public life, or especially the political space, things have become even more dangerous"". The paper says it understands that in the wake of the murder, security officials are in discussions about whether Reform politicians need more protection. The Guardian reports that Labour MPs have been warned by one of the country's biggest trade unions not to vote for a cap on political donations, saying it could endanger union funding for the party. The paper says the GMB union has written to its affiliated MPs urging them not to back changes, that would see donations capped at either £100,000 or £1m. The measures will be voted on next week. The Financial Times says the low-cost airline EasyJet has reached an agreement in principle to be taken over by the private equity firm Apollo for £5.7bn. The paper says the US firm's offer trumps an agreed deal made earlier by the private credit group Castlelake, which it says had until the beginning of August to make a ""formal offer"". The FT quotes one EasyJet shareholder as saying that they hoped Apollo's move might spark a ""bidding war"" for the airline. And all of the papers are looking ahead to Saturday's World Cup quarter-final between England and Norway in Miami. The Mirror has spoken to ""superfan"" Peter Robinson, who still has his ticket from when the two teams met at Wembley in September 1980, a game which England won 4-0. The ticket cost him just £3.50, whereas, according to the paper, the cheapest available ticket for Saturday's game is £1,500. Sign up for our morning newsletter and get BBC News in your inbox."
4f0bab48-bc8f-4db4-952a-f95d4d03f62d,https://www.bbc.com/news/articles/cdr41ylp5e6o,2026-07-13,'Para surfing got me back in the ocean after accident',"""The ocean is a magic place for me - to be able to access it is so important,"" says Cam Treble, who competed in the English Para Surfing Open in Cornwall. He took up para surfing - in which a disabled individual uses a board - following an accident that left him partially paralysed, and talks about the ""epic"" event. Thanking ""the incredible volunteers"" at the event on Fistral Beach, Newquay, Treble said, prior to his accident a year ago, he had been ""in the ocean free diving, spear fishing, surfing, kite surfing - all sorts."" Surfing England said Abbie Potts and Finn Jones, both members of the Team England Para Development Squad, secured medals during the event on Saturday. The organisation also gave Treble a special shout-out for ""matching the pace"" of his competitors despite it being only his second time para surfing. ""It's absolutely epic,"" said Treble, who said he had an ""amazing"" support group with him. In a message to others who may be considering a sport for those with disabilities, he said they should ""just give it a go"". ""Worst case, you get a bit wet. Best case, you catch some good waves, have an amazing time and meet some amazing people,"" he said. Meanwhile, Surfing England said Treble was a ""promising prospect"" in the England para surfing community. ""We hope to see much more of Cameron in the future,"" it added. Describing a ""brilliant atmosphere"" at the event, the organisation praised athletes' ""camaraderie"" and the support of volunteers. It added: ""With the standard on show... the future of English para surfing looks brighter than ever."" It said athletes had travelled ""from far and wide"" for the event, at which surfers ""absolutely ripped"" across every division. Jack Patching, from Surfing England, said para surfing allowed people with disabilities to have access to sport. There were nine classifications, he said, including for those with visual impairments and people with spine injuries, as well as seated, standing and kneeling events. ""It's really such a broad spectrum to allow everyone to get in the water and compete,"" he added. All thew event's results are available online . Follow BBC Cornwall on X , Facebook and Instagram . Send your story ideas to spotlight@bbc.co.uk ."
0e8928d6-ec55-4648-8e7b-84f75bd58b7c,https://www.bbc.com/news/articles/cz754eey3xeo,2026-07-13,Bill for Hillsborough Law set to be approved by MPs,"The long-delayed bill to create a Hillsborough Law is expected to be approved by MPs next week after the government said it could return to Parliament before the summer recess. Downing Street withdrew the legislation from the parliamentary agenda in January following disagreements over how far it would require intelligence services to comply with a proposed legal ""duty of candour"" on public bodies and officials. The legislation - formally known as the Public Office (Accountability) Bill - is now expected to be passed by the House of Commons on Tuesday, paving the way for it to become law by the autumn. The 1989 Hillsborough disaster claimed 97 lives after a crush during the FA Cup semi-final. Police spread false narratives blaming Liverpool fans and withheld evidence of their own failings after the disaster at Sheffield Wednesday's ground. Fresh inquests held in 2016 found the Liverpool fans had been unlawfully killed and it was the police who had caused or contributed to their deaths. The Hillsborough Law would create a legal duty for public officials to tell the truth to inquiries and investigations. A previously proposed government amendment would have given the heads of intelligence agencies the right to decide whether to co-operate with public inquiries, enabling them to opt out if they thought giving evidence would cause a national security risk. Families bereaved by the 2017 Manchester Arena bombing wrote to Prime Minister Sir Keir Starmer in January to say MI5 should not be exempt - and later met him in person. A public inquiry found the agency had not given an ""accurate picture"" of the key intelligence it held on the suicide bomber. A government source has told the BBC ministers have now agreed a new amendment, which campaigners say means there will be no exemption for the intelligence services. Hillsborough survivor Ian Byrne MP, who has led the parliamentary campaign for  the law, told the BBC: ""I'm absolutely delighted, and above all relieved, that we have finally secured the Hillsborough Law. ""This is a lasting legacy for the 97, for the survivors, the bereaved families, and for every person who has suffered at the hands of the state and been denied truth and justice."" Sources close to the discussions said Andy Burnham, the likely next prime minister and a long-standing supporter of the Hillsborough families and survivors, helped persuade ministers to allow the bill to proceed without the changes campaigners had feared. However, Sir Keir is also understood to have been keen to secure an agreement before leaving office, having made a personal promise to relatives of some Hillsborough victims that he would implement the law as prime minister. Burnham said the return of the Hillsborough Law to the Commons would be ""a major moment in the long fight to end the cover-up culture and secure a country based on truth, justice and accountability"". He said: ""We owe the Hillsborough families and all the campaigners our profound thanks for standing firm for what is right and never giving in."" He also said the rebalancing of power must not end there, adding: ""We must never forget that an entire English city correctly cried injustice for 20 years but was blanked by the powers-that-be."" Campaigner Jenni Hicks, whose two teenage daughters Sarah and Victoria died in the crush, thanked the PM. She said: ""I've asked Keir Starmer to make this his prime ministerial legacy, not just for the 97 victims of Hillsborough, the survivors and their families, but to ensure accountability for all victims of state wrongdoing. ""I'd like to thank Keir Starmer for finally listening and doing the right thing, which is long overdue."" Charlotte Hennessy, whose father James was among the 97 killed in the tragedy, received a personal promise from Sir Keir Starmer that he would implement a Hillsborough Law as prime minister. She said: ""The prime minister made us a promise and he has fulfilled it, that is a clear testament to the man he is. ""A special thank you to Keir Starmer and Andy Burnham for pushing together to get this bill back on track."" Alex Davies-Jones MP, who led the government's work on the legislation before resigning as victims minister in May, said the bill has been ""an unnecessary uphill battle"". She said: ""It is long overdue, but when it does finally reach royal assent it will totally change how victims and the public are treated. ""The bill is about honesty, accountability, respect and justice. ""It's a legacy to all those who never gave up in their fight for truth, justice and accountability."" A government source told the BBC: ""This is an overwhelming victory after months of hard work to find a solution that ensures we have a duty of candour that applies to the intelligence services without compromising national security. ""The Hillsborough Law will fundamentally change the balance of power so the state can never hide from the people it is supposed to serve, and so victims can always get justice."" Pete Weatherby KC, director of Hillsborough Law Now, said: ""The government has at last accepted that there will be no carve outs or exemptions for the new duty of candour. ""All relevant minister have personally signed off on what will be landmark changes to public accountability and bring an end to official cover-ups."" Sir Keir Starmer is also understood to have been keen to secure an agreement before leaving office, having made a personal promise to relatives of some Hillsborough victims that he would implement the law as prime minister.  Listen to the best of BBC Radio Merseyside on Sounds and follow BBC Merseyside on Facebook , X , and Instagram . You can also send story ideas via Whatsapp to 0808 100 2230."
ace05035-d12d-4423-b70e-4547c4312770,https://www.bbc.com/news/articles/cx2k9lp5y8po,2026-07-13,Woman dies after driving wrong way on M62,"A woman has died after crashing into another car when she drove in the wrong direction down a carriageway on the M62 motorway, police said. Her grey Nissan Juke crashed into a grey BMW X5 at 23:00 BST on Saturday night between junctions 21 and 22 in Rochdale. Greater Manchester Police (GMP) said the Nissan driver, in her 50s, died at the scene, while  the driver and passengers of the BMW were treated for minor injuries. National Highways said the crash has caused delays of 30 minutes with queues back to junction 24. GMP have appealed for any dashcam or CCTV footage. Listen to the best of BBC Radio Manchester on Sounds and follow BBC Manchester on Facebook , X , and Instagram . You can also send story ideas via Whatsapp to 0808 100 2230."
4f79dd6e-0784-4fe9-bf45-5531dabf091f,https://www.bbc.com/news/articles/cx2w313yx1go,2026-07-13,Taxi fares could rise by 10% to combat fuel costs,"Taxi fares could rise by 10% in order to help drivers combat a rise in fuel costs. Somerset Council has suggested the changes for all hackney carriages, defined as vehicles with eight or fewer seats which are hired at taxi ranks, hailed down or booked in advance. Under the plans, a maximum standard tariff would increase from £4.60 to £5.06 for the first mile, with each additional tenth of a mile increasing from 30p to 33p. Councillor Federica Smith-Roberts, of Somerset Council, said the proposed changes ""seek to balance the rising costs faced by drivers with the need to keep fares fair for passengers."" She said: ""Individual taxi businesses remain free to set their rates below those levels."" As the licensing authority, Somerset Council has the power to set the maximum fares which can be charged through a published table of fares. The current maximum fares were introduced in May 2024 and the latest proposed changes come after a survey of licensed hackney carriage proprietors, which found 59% of respondents supported some form of increase. Smith-Roberts added: ""Under the legal process for setting hackney carriage fares, the council must consider any objections received before a final decision is made. ""If no objections are received, the proposed table of fares will take effect automatically."" Under the proposed changes, the maximum waiting time charge would increase from £1.00 to £1.10 for every completed two minutes. A discretionary maximum booking fee of up to £10 for pre-booked journeys could also be introduced to encourage drivers to accept bookings in rural areas. People can share their opinions on the proposed table of fares on Somerset Council's website. Follow BBC Somerset on Facebook and X . Send your story ideas to us on email or via WhatsApp on 0800 313 4630 ."
df11dc59-f59d-428f-9a4b-9808f00e75f0,https://www.bbc.com/news/articles/c5yzjy98dn1o,2026-07-13,Men saddle up for penny farthing charity challenge,"A group of friends are taking on a 60-mile (96km) ride on penny farthing bicycles around Cornwall for charity. Lee Stanbury said the challenge, Ed's Ride, was in memory of his brother Ed, who suffered from mental health problems and took his own life last year. He said his brother had been a talented artist who was ""very well known and respected"", as well as a musician who could play multiple instruments, including drums and guitar. Stanbury said his brother suffered with mental health problems for about 15 years ""if not longer"" and that he wanted to do something different to raise money for the charity Sunrise Cornwall CIC in his honour. He said: ""I wanted to do something and then I thought well what do I do that's a extreme and it was by chance being able to ride a penny farthing, which I learned to do about four or five years ago."" Penny farthing is the nickname for a vintage-style bicycle which has a large wheel at the front and a much smaller one behind. It takes its name from the penny and farthing pre-decimal coins, and their size in relation to each other. The height of the bicycle also means riders may need help to climb aboard and, once up, can be difficult to keep their balance. Stanbury said: ""If you fall off, it really hurts - I was relatively lucky with the balance, I guess 30-years plus of surfing did help a little bit."" Stanbury said he and four others would begin the journey on Saturday in St Ives and go through Connor Downs, Camborne, Redruth, Poole, Scoria, before ending in Truro. They were then due to be heading the same route back on Sunday, Stanbury said, adding the journey would probably be ""painful on the bum"". ""Apart from that, we should be fine,"" he said. Sunrise Cornwall CIC said every mile ridden ""honours Ed's memory"" and would help the charity ""continue in providing free safe and supportive, events, workshops and activities for adults affected by loss through suicide in Cornwall"". Follow BBC Cornwall on X , Facebook and Instagram . Send your story ideas to spotlight@bbc.co.uk ."
4c44af21-1ad5-45b9-a306-d41f0d5ea165,https://www.bbc.com/news/articles/cm2r6150mllo,2026-07-13,Transport improvement plans announced by council,"Plans to improve transport across Lincolnshire have been put forward by the county council. They include improvements to Wragby Road roundabout near Lincoln, the A16 Crowland roundabout and widening of the A15. Lincolnshire County Council said if the ""ambitious"" transport investment programme was approved, it would be funded by the government's Local Transport Grant (LTG) between 2026 and 2030. Sam Edwards, head of highways and economic infrastructure, said the proposals would improve connectivity, support growth and make journeys ""safer and more reliable right across the county"". The southern section of the Spalding Western Relief Road is also included in the plans, as are improvements to bus stations and bus shelters across the county. The council said the proposals were designed to reduce congestion and improve road safety for motorists, cyclists and pedestrians. Edwards said the plans were an opportunity for Lincolnshire to secure long-term investment. ""This is about improving connectivity, supporting growth and making journeys safer and more reliable right across the county,"" he said. The Local Transport Grant is a government grant paid to local authorities outside London to improve and maintain local transport infrastructure. The authority said if the proposals are approved by the executive member for highways, they would be put to the Greater Lincolnshire Combined County Authority's (GLCCA) transport board in September. The GLCCA, which administers the LTG funding, would then submit the plans to the Department for Transport. Listen to highlights from Lincolnshire on BBC Sounds , watch the latest episode of Look North .  Download the BBC News app from the App Store for iPhone and iPad or Google Play for Android devices"
a4e51fd6-ff7c-4c57-bc91-36d69e47ffb9,https://www.bbc.com/news/articles/c5yznq14zxlo,2026-07-13,'I passed my grade 8 piano exam with one hand',"Many young people across the world can say they play an instrument, but not many are quite like Freya Terris. The 17-year-old from Lisburn in County Down, has made history with her grade 8 piano distinction because she did it, quite literally, single-handed. She is the first pianist that ABRSM (the Associated Board of the Royal Schools of Music) is aware of to pass their Grade 8 piano with a repertoire solely for the left hand. Two years ago a long-term injury and surgery left Freya unable to play piano with her right hand. A much-loved hobby became what some would consider impossible. She initially thought the pain in her right hand would be temporary and, whilst waiting for it to heal, started exploring the world of music written specifically for the left hand with her teacher. ""My left hand could already play but not at all in the way that it now needs to,"" Freya explained. ""I sort of stumbled into it and, without realising, built up that technique."" After about two years of practicing, and a couple of weeks out from an operation on her right hand, Freya realised she might never play the piano with two hands again. Frustrated that she had not yet achieved her grade 8, she contacted ABRSM to ask if it was possible to apply for the qualification with some modifications to the pieces she would be required to perform. After discussing a number of different options, the exam board sent her a list of pieces to choose from, all specifically written for the left hand. ""They were so encouraging, they were all up for it and just as excited as I was about it,"" said Freya. But Freya still had to prove herself and pass the exam. A self-described ""stubborn person"", she put the work in. ""In my head, at one point, there was frustration that I was only playing this music because I can't play what I want to or what I used to play. That was hard,"" she explained. There had been times over the two years since her injury that lessons had been paused so that Freya could take a much-needed break to re-discover her love of the piano. ""I think that was necessary. The analogy we had used was that I was throwing myself at a brick wall,"" she added. Freya's teacher, Rory Dowse said the pair saw her injury as an opportunity to look into creative solutions to see how she might progress. As part of their studies, they researched other single-handed pianists - such as Nicholas McCarthy and Leon Fleisher - who had made successful careers. ""I didn't want her to feel like, 'I'm the only one that is going through this, I'm the first person who has ever done this'"", said Dowse. After ""anxiously checking emails"" for months after the exam, Freya said she was delighted to have seen she had made her friends, family, teachers and the staff at ABRSM proud. It was then that ABRSM told her that her determination had earned her ""a little place in history"". ""I was glad that I had been able to prove to them that the effort that they put in to making this exam possible for me was worth it by the result that I did get,"" she said. ""I did feel like I owed it to all the people around me who had been so supportive in making sure that I did keep going."" Freya's mother Susan Terris said Freya's achievement all comes down to her own determination. ""She took it in her stride, as she does with most things, and she decided that she would find the solution to it along with her teacher,"" said Susan. ""She's a very determined young lady who has pushed herself and keeps going. Any set backs that she has, she uses to her benefit to push herself forward and achieve her goals. Nothing will stand in her way."" Freya's achievement has had a wider impact. Rory Dowse said when they initially contacted the exam board told them they had already been considering one-handed music for grades 1-5. Dowse said he believes Freya's collaboration with the teams showed them that there was also demand for the higher grades as well. ""We weren't sure whether or not one person with one problem would even be considered, so we were really surprised and really grateful whenever they did,"" he added. In June 2026, ABRSM published their new 2027–28 syllabus, introducing a dedicated one-hand repertoire list across Grades 1 to 8 for the first time in the school's 137-year history. It now means one-handed pianists can work towards a recognised qualification at every level in the 93 countries the board operates in. ""It's meant a lot, for me, what they have done and it is really exciting that this is something that other people can do,"" Freya added. Freya is also a two-time Young Musician finalist, once with a two-handed repertoire and again in 2025 with a left-hand repertoire. She is now planning to study music at university after she finishes her final year at Friends' School in Lisburn."
